text,intent
Unicorn! A @southwestair flight where everyone gets a row! @52896 @52897 set up camp and will hand out candy. #improv https://t.co/RXXGPri3em,general_question
Hey @SouthwestAir. My mom just got a spam email saying someone bought tix with her PayPal. Is this a known issue?,technical_support
@SouthwestAir Thank you for the link - applied &amp; approved. Score!,complaint
@SouthwestAir as a CA resident how do I apply for your credit card and companion pass special??? Thank you!!,technical_support
California Halloween Flight @SouthwestAir #skeletoncrew https://t.co/7xpZosGsBm,general_question
"Halloween is the BEST day of the year @SouthwestAir! Skits, a deck party, and hanging out with @1023 Gary Kelly, er, I mean, Thor :D https://t.co/A7I4AWgESc",positive_feedback
"@hulu_support Now it won’t even buffer all the way. I can’t find out what the shows on my list are, because nothing will load. I’ll call tomorrow.",general_question
@hulu_support Love Hulu. Just wish I could watch late at night in bed. I’m impressed that you thought to follow up with me. Thank you.,delivery_issue
@hulu_support  https://t.co/YYniOVcwAO,general_question
@hulu_support I’ve still can’t watch it on the back tv. Nothing loads and can’t tell which show is which. My Roku is 7 months old. Netflix works fine.,general_question
@hulu_support I’ve got a older Roku 2 without the new Hulu version. Hulu works great. I’ll called customer service waited nearly an hr got disconnected.,positive_feedback
"@hulu_support I finally got through to customer service, great young man, that got everything working right for me. Took 37 min, but great service. Thx",positive_feedback
"Really don’t like the New HULU upgrades. Says my list is empty 90% of the time, and doesn’t show what is one the 90% of the time. @115940 https://t.co/2UHz8Gr12K",general_question
"@115940 &amp; @hulu_support  

Can y'all add Cinderella with @7033 PLEASE!!!!!! 🙏🏼🤞🏽",general_question
@115940 When is @894 going to be up? I hope that what I read about it going to Hulu was true @895,general_question
"@hulu_support i have tried everything! Once again,its a Fitestick!no issues with @116602 or @115821 now i am locked out of 9th inning👎puke https://t.co/jOlgtTj3D7",technical_support
@hulu_support seriously https://t.co/UDvQEM3QoI to watch the World Series live and this is the BS I have been dealing with!! https://t.co/yUmxUvDwU0,general_question
I bought it and downloaded Hulu and it says cant find your account😐 @117168 @hulu_support https://t.co/vjqR8vA9js,account_problem
@hulu_support not sure what is happening but ur live stream service has been horrible the past week in 07080. reboot. reinstall. reset.,complaint
@115714 Yellow stone park,general_question
@115714,general_question
"If you have @115714, be sure to check your phone bill since they’re charging people for 411 phone calls. Who really calls 411 these days!?! https://t.co/GjeWjUuvyq",payment_issue
could of been at game  6 of the WS but of course @115714 has not fixed my issue and i never received the text or call smh. Thanks alot,technical_support
@sprintcare @115714 Don’t lie for Twitter,complaint
@sprintcare @115714 Bitch u a liar,general_question
@sprintcare &amp; @115714 ARE COMPLETE LIERS! They force you to keep the service and won’t disconnect! #BlackTwitter #America #smartphones,complaint
"@115714 
New customers get $25 per line unlimited, right?
What does a loyal cust. for 20+ get? Especially when the service has been crap?",complaint
"@115955 how do I un-get you, since clearly you don’t care about my internet not working",technical_support
@Ask_Spectrum A dm with what? I don’t have questions. I have issues with how the company sneaks extra fees on my account.,technical_support
Who do y’all have for internet and cable. Cause im done with @115955’s shady billing bullshit.,complaint
@115879 your Android app complains about connectivity even though other apps are fine. also gets stuck on empty Payments page after ride.,technical_support
@AskLyft Simple solution that I couldn’t figure out on site. Thank you @AskLyft for the quick responses and assistance. #Yourock,positive_feedback
@AskLyft need to change vehicle age on my acct. How can I do this?,general_question
@115879 Thank you Lyft. I heart you,positive_feedback
@118795 Hey there! Please reach out to our Partnerships Team at https://t.co/LOcfY1B6Al! Thanks!,positive_feedback
Does anyone know someone at @115879? Let’s get @927 in that donation list :) https://t.co/Z3cKQZ3XXU,general_question
"@VerizonSupport @118797 JK, we back. Things seem okay. Will continue to monitor. WEEEEEE.",general_question
Same issues that happened last week with @VerizonSupport and @118797 are happening AGAIN. Sorry they ruined our Halloween fun. G'Nite https://t.co/ObgydmCIZi,technical_support
@AmazonHelp Schnippig ist sie auch noch? Wird ja immer interessanter 😅,general_question
"""Alexa, häng die Wäsche auf"" ?! 🤔
#Amazon #Ariel #AmazonEcho https://t.co/Cav3Pli81W",general_question
@AskPlayStation OK I'll give it a try,general_question
@AskPlayStation Funny thing is I couldn't see my friend online who I asked. So yeah... don't know if it's a server issue or something else.,technical_support
@AskPlayStation Didnt work.. You can still see me in game. If I'm signed out of Destiny 2 they can't see me on. Previously they wouldn't see me. https://t.co/ITV7zcCMsx,general_question
@AskPlayStation quick question guys.. would you know why I am suddenly appearing online when I am in offline mode in Destiny 2?,technical_support
@AskPlayStation When you go to CN you get nothing but one show and not a live option.,general_question
@AskPlayStation exactly the same problem. https://t.co/bIrhjoiMWZ,technical_support
@Morrisons That was Maldon store. Very helpful and friendly people on the tills. @118802 say  #thankyou,positive_feedback
"Thanks to @morrisons for letting us bag pack today. £310 towards our boat fund. Well done to scouts cubs and beavers for their efforts.
#iScout",positive_feedback
@ChaseSupport follow me so I can DM,general_question
"Where is my checks, @116016? Is it really so complicated?  @ChaseSupport",general_question
What @116016 uses 2 send checkbooks? Mules? Service dogs? 15 workdays later and nothing. Fee? Checked! Fee 4 spare 1s? Checked @ChaseSupport,delivery_issue
@116021 cable going out during the World Series seems less than a stellar performance mark (85259) maybe wanna fix that.,general_question
@116021 your rep in Kansas is clueless.Told me to buy a new modem I AM WITH OUT SERVICE BC OF THE STORM 2 days ago. Its not the modem.,general_question
I’ve never tweeted a complaint....however when you interfere with me watching #ThisIsUs then I will....lookin at you @116021 😡,general_question
"@CoxHelp I see that you have experience in surviving horror movies. Well, jokes on you. I survived the emoji movie, the most terrifying movie ever.",general_question
@116021 Knock knock,general_question
"Could you survive a horror movie?
Test your survival skills with our Halloween movie collection #nowplaying On Demand! 💀🍿 https://t.co/qn7edGnSHE",general_question
Hey @115937!Do u ever respond to your replies on the website?The instructions said to reply and I did. It’s been a week. Bad Customer Service.,complaint
@AskeBay It isn’t. Same with website. Went to https://t.co/GfXfk1tNgw. When I try to put my address it defaults to https://t.co/9kO3ccHVyJ which is in Chinese.,general_question
@115937 your HOng Kong mobile site and app sucks. I don’t read Chinese yet there isn’t an obvious place to change language #badux,complaint
"@XboxSupport @XboxSupport don’t worry, it had me do an update then crash during it and make me erase all of my saved games #1console",technical_support
@XboxSupport every time I click on the store it crashes and tells me to try again...any idea why the new update is doing this?,technical_support
@XboxSupport Dont solution nothing follow same,general_question
@XboxSupport I have a problem with my Xbox One the store dont open i need solution,technical_support
@XboxSupport  solución porfa no puedo acceder a la tienda https://t.co/pJ5mDpYavX,general_question
"My company has been trying for more than a month to resolve a technical problem with email deliverability to @115955 email accounts, and no one has yet had the decency to even reply to our emails.",technical_support
@Safaricom_Care I can’t receive calls or call anybody it’s agent what should I do,general_question
"If you have not experienced a ""Proper Worst Service"" ever, try @115817. They never disappoint you by there ""screw you customer"" behaviour. And not once, EVERY TIME. You keep calling, mailing to around 20 contacts for 20 days and yo get Null in response. Kudos.",complaint
@AzureSupport Do you guys have the option to reserve a block of sequential static IP addresses?,general_question
"The point of money laundering is putting the money somewhere incongruous. Rolexes, art, antiques are all better than Citibank.",payment_issue
"Yes, this is usually how money laundering works. You're laundering...the money. https://t.co/BJ7tFuzxnM",payment_issue
@AskAmex when I have an hour to spare I'll call your tech support. for everything else there is @118818,general_question
@AskAmex why wont your app ever let me do a partial payment on my cc. it's putting me in a bad place regarding my usage. fix the app!!!,complaint
